generic,disease,min_age_d,max_age_d,min_age_m,max_age_m,min_age_y,max_age_y,min_weight,max_weight,min_dose_dw_mg,max_dose_dw_mg,min_dose_dw_iu,max_dose_dw_iu,limit_mg,limit_iu,min_dose_dd_mg,max_dose_dd_mg,min_dose_dd_iu,max_dose_dd_iu,route,route_label,route_PO,route_IM,route_IV,generic_label,disease_label,min_dose_dw_mg_minmax,max_dose_dw_mg_minmax,min_dose_dd_mg_minmax,max_dose_dd_mg_minmax,min_dose_dw_iu_minmax,max_dose_dw_iu_minmax,min_dose_dd_iu_minmax,max_dose_dd_iu_minmax,limit_mg_minmax,limit_iu_minmax,min_age_d_zscore,max_age_d_zscore,min_age_m_zscore,max_age_m_zscore,min_age_y_zscore,max_age_y_zscore,min_weight_zscore,max_weight_zscore
Ampicillin,Pneumonia,0.0,999.0,0.0,999.0,12.0,120.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1250.0,0.0,0.0,PO,0,1,0,0,4,188,0.0,0.0,0.0625,0.052083333333333336,0.0,0.0,0.0,0.0,0.0,0.0,-0.2356626924809328,0.34431413034909336,-0.41389704161749097,0.10630784737689299,0.6597345876344917,-0.20951725712626243,-0.21036268070419917,0.23210949944825057
Ampicillin,Pneumonia,0.0,999.0,1.0,999.0,0.0,11.0,0.0,39.5,25.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IM,1,0,1,0,4,188,0.0625,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2356626924809328,0.34431413034909336,0.4017398521440801,0.10630784737689299,-0.8789077214289247,-0.565159761602411,-0.21036268070419917,-4.251988567125321
Ampicillin,Pneumonia,0.0,999.0,1.0,999.0,0.0,11.0,39.6,999.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,2000.0,0.0,0.0,IM,1,0,1,0,4,188,0.0,0.0,0.0625,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,-0.2356626924809328,0.34431413034909336,0.4017398521440801,0.10630784737689299,-0.8789077214289247,-0.565159761602411,5.100390264829574,0.23210949944825057
Ampicillin,Pneumonia,0.0,999.0,1.0,999.0,0.0,11.0,0.0,39.5,25.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IV,2,0,0,1,4,188,0.0625,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2356626924809328,0.34431413034909336,0.4017398521440801,0.10630784737689299,-0.8789077214289247,-0.565159761602411,-0.21036268070419917,-4.251988567125321
Ampicillin,Pneumonia,0.0,999.0,1.0,999.0,0.0,11.0,39.6,999.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,2000.0,0.0,0.0,IV,2,0,0,1,4,188,0.0,0.0,0.0625,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,-0.2356626924809328,0.34431413034909336,0.4017398521440801,0.10630784737689299,-0.8789077214289247,-0.565159761602411,5.100390264829574,0.23210949944825057
Ampicillin,Pneumonia,0.0,999.0,1.0,999.0,0.0,11.0,19.6,999.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1250.0,0.0,0.0,PO,0,1,0,0,4,188,0.0,0.0,0.0625,0.052083333333333336,0.0,0.0,0.0,0.0,0.0,0.0,-0.2356626924809328,0.34431413034909336,0.4017398521440801,0.10630784737689299,-0.8789077214289247,-0.565159761602411,2.4181918074892845,0.23210949944825057
Ampicillin,Pneumonia,0.0,999.0,1.0,999.0,0.0,11.0,0.0,19.5,25.0,31.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PO,0,1,0,0,4,188,0.0625,0.052083333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2356626924809328,0.34431413034909336,0.4017398521440801,0.10630784737689299,-0.8789077214289247,-0.565159761602411,-0.21036268070419917,-4.345455957778235
Ampicillin,Septicemia,0.0,999.0,0.0,999.0,12.0,120.0,0.0,999.0,150.0,200.0,0.0,0.0,12000.0,0.0,0.0,0.0,0.0,0.0,IV,2,0,0,1,4,217,0.375,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,-0.2356626924809328,0.34431413034909336,-0.41389704161749097,0.10630784737689299,0.6597345876344917,-0.20951725712626243,-0.21036268070419917,0.23210949944825057
Ampicillin,Septicemia,0.0,999.0,1.0,999.0,0.0,11.0,0.0,999.0,150.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IM,1,0,1,0,4,217,0.375,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2356626924809328,0.34431413034909336,0.4017398521440801,0.10630784737689299,-0.8789077214289247,-0.565159761602411,-0.21036268070419917,0.23210949944825057
Ampicillin,Septicemia,1.0,7.0,0.0,999.0,0.0,999.0,0.0,999.0,100.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IM,1,0,1,0,4,217,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04123109152964336,-2.956816025520546,-0.41389704161749097,0.10630784737689299,-0.8789077214289247,2.6584622055758897,-0.21036268070419917,0.23210949944825057
Ampicillin,Septicemia,8.0,29.0,0.0,999.0,0.0,999.0,0.0,999.0,150.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IM,1,0,1,0,4,217,0.375,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3197901151293827,-2.883605477708921,-0.41389704161749097,0.10630784737689299,-0.8789077214289247,2.6584622055758897,-0.21036268070419917,0.23210949944825057
Ampicillin,Septicemia,0.0,999.0,1.0,999.0,0.0,11.0,0.0,999.0,150.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IV,2,0,0,1,4,217,0.375,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2356626924809328,0.34431413034909336,0.4017398521440801,0.10630784737689299,-0.8789077214289247,-0.565159761602411,-0.21036268070419917,0.23210949944825057
Ampicillin,Septicemia,1.0,7.0,0.0,999.0,0.0,999.0,0.0,999.0,100.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IV,2,0,0,1,4,217,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04123109152964336,-2.956816025520546,-0.41389704161749097,0.10630784737689299,-0.8789077214289247,2.6584622055758897,-0.21036268070419917,0.23210949944825057
Ampicillin,Septicemia,8.0,29.0,0.0,999.0,0.0,999.0,0.0,999.0,150.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IV,2,0,0,1,4,217,0.375,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3197901151293827,-2.883605477708921,-0.41389704161749097,0.10630784737689299,-0.8789077214289247,2.6584622055758897,-0.21036268070419917,0.23210949944825057
Ampicillin,Shigellosis,0.0,999.0,0.0,999.0,12.0,120.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,2500.0,0.0,0.0,IM,1,0,1,0,4,224,0.0,0.0,0.125,0.10416666666666667,0.0,0.0,0.0,0.0,0.0,0.0,-0.2356626924809328,0.34431413034909336,-0.41389704161749097,0.10630784737689299,0.6597345876344917,-0.20951725712626243,-0.21036268070419917,0.23210949944825057
Ampicillin,Shigellosis,0.0,999.0,0.0,999.0,12.0,120.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,2500.0,0.0,0.0,IV,2,0,0,1,4,224,0.0,0.0,0.125,0.10416666666666667,0.0,0.0,0.0,0.0,0.0,0.0,-0.2356626924809328,0.34431413034909336,-0.41389704161749097,0.10630784737689299,0.6597345876344917,-0.20951725712626243,-0.21036268070419917,0.23210949944825057
Ampicillin,Shigellosis,0.0,999.0,0.0,999.0,12.0,120.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,2500.0,0.0,0.0,PO,0,1,0,0,4,224,0.0,0.0,0.125,0.10416666666666667,0.0,0.0,0.0,0.0,0.0,0.0,-0.2356626924809328,0.34431413034909336,-0.41389704161749097,0.10630784737689299,0.6597345876344917,-0.20951725712626243,-0.21036268070419917,0.23210949944825057
Ampicillin,Shigellosis,0.0,999.0,1.0,999.0,0.0,11.0,0.0,39.5,50.0,62.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IM,1,0,1,0,4,224,0.125,0.10416666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2356626924809328,0.34431413034909336,0.4017398521440801,0.10630784737689299,-0.8789077214289247,-0.565159761602411,-0.21036268070419917,-4.251988567125321
Ampicillin,Shigellosis,0.0,999.0,1.0,999.0,0.0,11.0,39.6,999.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,2500.0,0.0,0.0,IM,1,0,1,0,4,224,0.0,0.0,0.125,0.10416666666666667,0.0,0.0,0.0,0.0,0.0,0.0,-0.2356626924809328,0.34431413034909336,0.4017398521440801,0.10630784737689299,-0.8789077214289247,-0.565159761602411,5.100390264829574,0.23210949944825057
Ampicillin,Shigellosis,0.0,999.0,1.0,999.0,0.0,11.0,0.0,39.5,50.0,62.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IV,2,0,0,1,4,224,0.125,0.10416666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2356626924809328,0.34431413034909336,0.4017398521440801,0.10630784737689299,-0.8789077214289247,-0.565159761602411,-0.21036268070419917,-4.251988567125321
Ampicillin,Shigellosis,0.0,999.0,1.0,999.0,0.0,11.0,39.6,999.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,2500.0,0.0,0.0,IV,2,0,0,1,4,224,0.0,0.0,0.125,0.10416666666666667,0.0,0.0,0.0,0.0,0.0,0.0,-0.2356626924809328,0.34431413034909336,0.4017398521440801,0.10630784737689299,-0.8789077214289247,-0.565159761602411,5.100390264829574,0.23210949944825057
Ampicillin,Shigellosis,0.0,999.0,1.0,999.0,0.0,11.0,19.6,999.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,2500.0,0.0,0.0,PO,0,1,0,0,4,224,0.0,0.0,0.125,0.10416666666666667,0.0,0.0,0.0,0.0,0.0,0.0,-0.2356626924809328,0.34431413034909336,0.4017398521440801,0.10630784737689299,-0.8789077214289247,-0.565159761602411,2.4181918074892845,0.23210949944825057
Ampicillin,Shigellosis,0.0,999.0,1.0,999.0,0.0,11.0,0.0,19.5,25.0,31.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PO,0,1,0,0,4,224,0.0625,0.052083333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2356626924809328,0.34431413034909336,0.4017398521440801,0.10630784737689299,-0.8789077214289247,-0.565159761602411,-0.21036268070419917,-4.345455957778235
Ampicillin,Sinusitis,0.0,999.0,0.0,999.0,12.0,120.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,2000.0,0.0,0.0,IM,1,0,1,0,4,226,0.0,0.0,0.0625,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,-0.2356626924809328,0.34431413034909336,-0.41389704161749097,0.10630784737689299,0.6597345876344917,-0.20951725712626243,-0.21036268070419917,0.23210949944825057
Ampicillin,Sinusitis,0.0,999.0,0.0,999.0,12.0,120.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,2000.0,0.0,0.0,IV,2,0,0,1,4,226,0.0,0.0,0.0625,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,-0.2356626924809328,0.34431413034909336,-0.41389704161749097,0.10630784737689299,0.6597345876344917,-0.20951725712626243,-0.21036268070419917,0.23210949944825057
Ampicillin,Sinusitis,0.0,999.0,0.0,999.0,12.0,120.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1250.0,0.0,0.0,PO,0,1,0,0,4,226,0.0,0.0,0.0625,0.052083333333333336,0.0,0.0,0.0,0.0,0.0,0.0,-0.2356626924809328,0.34431413034909336,-0.41389704161749097,0.10630784737689299,0.6597345876344917,-0.20951725712626243,-0.21036268070419917,0.23210949944825057
Ampicillin,Sinusitis,0.0,999.0,1.0,999.0,0.0,11.0,0.0,39.5,25.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IM,1,0,1,0,4,226,0.0625,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2356626924809328,0.34431413034909336,0.4017398521440801,0.10630784737689299,-0.8789077214289247,-0.565159761602411,-0.21036268070419917,-4.251988567125321
Ampicillin,Sinusitis,0.0,999.0,1.0,999.0,0.0,11.0,39.6,999.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,2000.0,0.0,0.0,IM,1,0,1,0,4,226,0.0,0.0,0.0625,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,-0.2356626924809328,0.34431413034909336,0.4017398521440801,0.10630784737689299,-0.8789077214289247,-0.565159761602411,5.100390264829574,0.23210949944825057
Ampicillin,Sinusitis,0.0,999.0,1.0,999.0,0.0,11.0,0.0,39.5,25.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IV,2,0,0,1,4,226,0.0625,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2356626924809328,0.34431413034909336,0.4017398521440801,0.10630784737689299,-0.8789077214289247,-0.565159761602411,-0.21036268070419917,-4.251988567125321
Ampicillin,Sinusitis,0.0,999.0,1.0,999.0,0.0,11.0,39.6,999.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,2000.0,0.0,0.0,IV,2,0,0,1,4,226,0.0,0.0,0.0625,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,-0.2356626924809328,0.34431413034909336,0.4017398521440801,0.10630784737689299,-0.8789077214289247,-0.565159761602411,5.100390264829574,0.23210949944825057
Ampicillin,Sinusitis,0.0,999.0,1.0,999.0,0.0,11.0,19.6,999.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1250.0,0.0,0.0,PO,0,1,0,0,4,226,0.0,0.0,0.0625,0.052083333333333336,0.0,0.0,0.0,0.0,0.0,0.0,-0.2356626924809328,0.34431413034909336,0.4017398521440801,0.10630784737689299,-0.8789077214289247,-0.565159761602411,2.4181918074892845,0.23210949944825057
Ampicillin,Sinusitis,0.0,999.0,1.0,999.0,0.0,11.0,0.0,19.5,50.0,62.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PO,0,1,0,0,4,226,0.125,0.10416666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2356626924809328,0.34431413034909336,0.4017398521440801,0.10630784737689299,-0.8789077214289247,-0.565159761602411,-0.21036268070419917,-4.345455957778235
Ampicillin,Skin or Soft Tissue Infection,0.0,999.0,0.0,999.0,12.0,120.0,39.6,999.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,2000.0,0.0,0.0,IM,1,0,1,0,4,231,0.0,0.0,0.0625,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,-0.2356626924809328,0.34431413034909336,-0.41389704161749097,0.10630784737689299,0.6597345876344917,-0.20951725712626243,5.100390264829574,0.23210949944825057
Ampicillin,Skin or Soft Tissue Infection,0.0,999.0,0.0,999.0,12.0,120.0,39.6,999.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,2000.0,0.0,0.0,IV,2,0,0,1,4,231,0.0,0.0,0.0625,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,-0.2356626924809328,0.34431413034909336,-0.41389704161749097,0.10630784737689299,0.6597345876344917,-0.20951725712626243,5.100390264829574,0.23210949944825057
Ampicillin,Skin or Soft Tissue Infection,0.0,999.0,1.0,999.0,0.0,11.0,0.0,39.5,50.0,62.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IM,1,0,1,0,4,231,0.125,0.10416666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2356626924809328,0.34431413034909336,0.4017398521440801,0.10630784737689299,-0.8789077214289247,-0.565159761602411,-0.21036268070419917,-4.251988567125321
Ampicillin,Skin or Soft Tissue Infection,0.0,999.0,1.0,999.0,0.0,11.0,39.6,999.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,2000.0,0.0,0.0,IM,1,0,1,0,4,231,0.0,0.0,0.0625,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,-0.2356626924809328,0.34431413034909336,0.4017398521440801,0.10630784737689299,-0.8789077214289247,-0.565159761602411,5.100390264829574,0.23210949944825057
Ampicillin,Skin or Soft Tissue Infection,0.0,999.0,1.0,999.0,0.0,11.0,0.0,39.5,50.0,62.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IV,2,0,0,1,4,231,0.125,0.10416666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2356626924809328,0.34431413034909336,0.4017398521440801,0.10630784737689299,-0.8789077214289247,-0.565159761602411,-0.21036268070419917,-4.251988567125321
Ampicillin,Skin or Soft Tissue Infection,0.0,999.0,1.0,999.0,0.0,11.0,39.6,999.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,2000.0,0.0,0.0,IV,2,0,0,1,4,231,0.0,0.0,0.0625,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,-0.2356626924809328,0.34431413034909336,0.4017398521440801,0.10630784737689299,-0.8789077214289247,-0.565159761602411,5.100390264829574,0.23210949944825057
Ampicillin,Surgical Prophylaxis,0.0,999.0,0.0,999.0,12.0,120.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,4000.0,0.0,0.0,IV,2,0,0,1,4,240,0.0,0.0,0.125,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,-0.2356626924809328,0.34431413034909336,-0.41389704161749097,0.10630784737689299,0.6597345876344917,-0.20951725712626243,-0.21036268070419917,0.23210949944825057
Ampicillin,Surgical Prophylaxis,0.0,999.0,1.0,999.0,0.0,11.0,0.0,999.0,50.0,100.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,IM,1,0,1,0,4,240,0.125,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,-0.2356626924809328,0.34431413034909336,0.4017398521440801,0.10630784737689299,-0.8789077214289247,-0.565159761602411,-0.21036268070419917,0.23210949944825057
Ampicillin,Surgical Prophylaxis,0.0,999.0,1.0,999.0,0.0,11.0,0.0,999.0,50.0,100.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,IV,2,0,0,1,4,240,0.125,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,-0.2356626924809328,0.34431413034909336,0.4017398521440801,0.10630784737689299,-0.8789077214289247,-0.565159761602411,-0.21036268070419917,0.23210949944825057
Ampicillin,Typhoid Fever,0.0,999.0,0.0,999.0,12.0,120.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,2500.0,0.0,0.0,IM,1,0,1,0,4,260,0.0,0.0,0.125,0.10416666666666667,0.0,0.0,0.0,0.0,0.0,0.0,-0.2356626924809328,0.34431413034909336,-0.41389704161749097,0.10630784737689299,0.6597345876344917,-0.20951725712626243,-0.21036268070419917,0.23210949944825057
Ampicillin,Typhoid Fever,0.0,999.0,0.0,999.0,12.0,120.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,2500.0,0.0,0.0,IV,2,0,0,1,4,260,0.0,0.0,0.125,0.10416666666666667,0.0,0.0,0.0,0.0,0.0,0.0,-0.2356626924809328,0.34431413034909336,-0.41389704161749097,0.10630784737689299,0.6597345876344917,-0.20951725712626243,-0.21036268070419917,0.23210949944825057
Ampicillin,Typhoid Fever,0.0,999.0,0.0,999.0,12.0,120.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,2500.0,0.0,0.0,PO,0,1,0,0,4,260,0.0,0.0,0.125,0.10416666666666667,0.0,0.0,0.0,0.0,0.0,0.0,-0.2356626924809328,0.34431413034909336,-0.41389704161749097,0.10630784737689299,0.6597345876344917,-0.20951725712626243,-0.21036268070419917,0.23210949944825057
Ampicillin,Typhoid Fever,0.0,999.0,1.0,999.0,0.0,11.0,0.0,39.5,50.0,62.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IM,1,0,1,0,4,260,0.125,0.10416666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2356626924809328,0.34431413034909336,0.4017398521440801,0.10630784737689299,-0.8789077214289247,-0.565159761602411,-0.21036268070419917,-4.251988567125321
Ampicillin,Typhoid Fever,0.0,999.0,1.0,999.0,0.0,11.0,39.6,999.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,2500.0,0.0,0.0,IM,1,0,1,0,4,260,0.0,0.0,0.125,0.10416666666666667,0.0,0.0,0.0,0.0,0.0,0.0,-0.2356626924809328,0.34431413034909336,0.4017398521440801,0.10630784737689299,-0.8789077214289247,-0.565159761602411,5.100390264829574,0.23210949944825057
Ampicillin,Typhoid Fever,0.0,999.0,1.0,999.0,0.0,11.0,0.0,39.5,50.0,62.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IV,2,0,0,1,4,260,0.125,0.10416666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2356626924809328,0.34431413034909336,0.4017398521440801,0.10630784737689299,-0.8789077214289247,-0.565159761602411,-0.21036268070419917,-4.251988567125321
Ampicillin,Typhoid Fever,0.0,999.0,1.0,999.0,0.0,11.0,39.6,999.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,2500.0,0.0,0.0,IV,2,0,0,1,4,260,0.0,0.0,0.125,0.10416666666666667,0.0,0.0,0.0,0.0,0.0,0.0,-0.2356626924809328,0.34431413034909336,0.4017398521440801,0.10630784737689299,-0.8789077214289247,-0.565159761602411,5.100390264829574,0.23210949944825057
Ampicillin,Typhoid Fever,0.0,999.0,1.0,999.0,0.0,11.0,19.6,999.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,2500.0,0.0,0.0,PO,0,1,0,0,4,260,0.0,0.0,0.125,0.10416666666666667,0.0,0.0,0.0,0.0,0.0,0.0,-0.2356626924809328,0.34431413034909336,0.4017398521440801,0.10630784737689299,-0.8789077214289247,-0.565159761602411,2.4181918074892845,0.23210949944825057
Ampicillin,Typhoid Fever,0.0,999.0,1.0,999.0,0.0,11.0,0.0,19.5,25.0,31.25,0.0,0.0,0.0,0.0,2000.0,2500.0,0.0,0.0,PO,0,1,0,0,4,260,0.0625,0.052083333333333336,0.125,0.10416666666666667,0.0,0.0,0.0,0.0,0.0,0.0,-0.2356626924809328,0.34431413034909336,0.4017398521440801,0.10630784737689299,-0.8789077214289247,-0.565159761602411,-0.21036268070419917,-4.345455957778235
Ampicillin,Upper Respiratory Tract Infection,0.0,999.0,0.0,999.0,12.0,120.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,2000.0,0.0,0.0,IM,1,0,1,0,4,262,0.0,0.0,0.0625,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,-0.2356626924809328,0.34431413034909336,-0.41389704161749097,0.10630784737689299,0.6597345876344917,-0.20951725712626243,-0.21036268070419917,0.23210949944825057
Ampicillin,Upper Respiratory Tract Infection,0.0,999.0,0.0,999.0,12.0,120.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,2000.0,0.0,0.0,IV,2,0,0,1,4,262,0.0,0.0,0.0625,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,-0.2356626924809328,0.34431413034909336,-0.41389704161749097,0.10630784737689299,0.6597345876344917,-0.20951725712626243,-0.21036268070419917,0.23210949944825057
Ampicillin,Upper Respiratory Tract Infection,0.0,999.0,0.0,999.0,12.0,120.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1250.0,0.0,0.0,PO,0,1,0,0,4,262,0.0,0.0,0.0625,0.052083333333333336,0.0,0.0,0.0,0.0,0.0,0.0,-0.2356626924809328,0.34431413034909336,-0.41389704161749097,0.10630784737689299,0.6597345876344917,-0.20951725712626243,-0.21036268070419917,0.23210949944825057
Ampicillin,Upper Respiratory Tract Infection,0.0,999.0,1.0,999.0,0.0,11.0,0.0,39.5,25.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IM,1,0,1,0,4,262,0.0625,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2356626924809328,0.34431413034909336,0.4017398521440801,0.10630784737689299,-0.8789077214289247,-0.565159761602411,-0.21036268070419917,-4.251988567125321
Ampicillin,Upper Respiratory Tract Infection,0.0,999.0,1.0,999.0,0.0,11.0,39.6,999.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,2000.0,0.0,0.0,IM,1,0,1,0,4,262,0.0,0.0,0.0625,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,-0.2356626924809328,0.34431413034909336,0.4017398521440801,0.10630784737689299,-0.8789077214289247,-0.565159761602411,5.100390264829574,0.23210949944825057
Ampicillin,Upper Respiratory Tract Infection,0.0,999.0,1.0,999.0,0.0,11.0,0.0,39.5,25.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IV,2,0,0,1,4,262,0.0625,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2356626924809328,0.34431413034909336,0.4017398521440801,0.10630784737689299,-0.8789077214289247,-0.565159761602411,-0.21036268070419917,-4.251988567125321
Ampicillin,Upper Respiratory Tract Infection,0.0,999.0,1.0,999.0,0.0,11.0,39.6,999.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,2000.0,0.0,0.0,IV,2,0,0,1,4,262,0.0,0.0,0.0625,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,-0.2356626924809328,0.34431413034909336,0.4017398521440801,0.10630784737689299,-0.8789077214289247,-0.565159761602411,5.100390264829574,0.23210949944825057
Ampicillin,Upper Respiratory Tract Infection,0.0,999.0,1.0,999.0,0.0,11.0,19.6,999.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1250.0,0.0,0.0,PO,0,1,0,0,4,262,0.0,0.0,0.0625,0.052083333333333336,0.0,0.0,0.0,0.0,0.0,0.0,-0.2356626924809328,0.34431413034909336,0.4017398521440801,0.10630784737689299,-0.8789077214289247,-0.565159761602411,2.4181918074892845,0.23210949944825057
Ampicillin,Upper Respiratory Tract Infection,0.0,999.0,1.0,999.0,0.0,11.0,0.0,19.5,50.0,62.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PO,0,1,0,0,4,262,0.125,0.10416666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2356626924809328,0.34431413034909336,0.4017398521440801,0.10630784737689299,-0.8789077214289247,-0.565159761602411,-0.21036268070419917,-4.345455957778235
Ampicillin,Urinary Tract Infection,0.0,999.0,0.0,999.0,12.0,120.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,2500.0,0.0,0.0,IM,1,0,1,0,4,263,0.0,0.0,0.125,0.10416666666666667,0.0,0.0,0.0,0.0,0.0,0.0,-0.2356626924809328,0.34431413034909336,-0.41389704161749097,0.10630784737689299,0.6597345876344917,-0.20951725712626243,-0.21036268070419917,0.23210949944825057
